symbol,close,open,high,low,volume,changePercent,date,companyName,sector,MMM,AXP,AIG,ACN,CHRW,CSCO,DVN,XOM,week_ranges,week_num,MEDV_volume,z_volume
CHRW,80.66,80.9,81.12,80.05,1115405,-0.58,2020-06-01,"C.H. Robinson Worldwide, Inc.",Transportation and Warehousing,0,0,0,0,1,0,0,0,2020-05-27 - 2020-06-02,9,-0.9450590062146441,-0.9450590062146441
CHRW,82.18,81.39,82.32,78.94,1291199,1.88,2020-06-02,"C.H. Robinson Worldwide, Inc.",Transportation and Warehousing,0,0,0,0,1,0,0,0,2020-05-27 - 2020-06-02,9,-0.929290461629327,-0.929290461629327
CHRW,83.81,83.0,84.06,82.5,1706671,1.98,2020-06-03,"C.H. Robinson Worldwide, Inc.",Transportation and Warehousing,0,0,0,0,1,0,0,0,2020-06-03 - 2020-06-09,10,-0.8920230420589728,-0.8920230420589728
CHRW,82.3,82.88,83.33,81.72,1540233,-1.8,2020-06-04,"C.H. Robinson Worldwide, Inc.",Transportation and Warehousing,0,0,0,0,1,0,0,0,2020-06-03 - 2020-06-09,10,-0.9069523628759005,-0.9069523628759005
CHRW,83.06,83.12,84.66,82.78,1512675,0.92,2020-06-05,"C.H. Robinson Worldwide, Inc.",Transportation and Warehousing,0,0,0,0,1,0,0,0,2020-06-03 - 2020-06-09,10,-0.90942428769519,-0.90942428769519
CHRW,85.1,82.92,85.24,82.92,1418702,2.46,2020-06-08,"C.H. Robinson Worldwide, Inc.",Transportation and Warehousing,0,0,0,0,1,0,0,0,2020-06-03 - 2020-06-09,10,-0.9178535710627452,-0.9178535710627452
CHRW,83.09,84.87,84.87,82.94,1238427,-2.36,2020-06-09,"C.H. Robinson Worldwide, Inc.",Transportation and Warehousing,0,0,0,0,1,0,0,0,2020-06-03 - 2020-06-09,10,-0.934024056830849,-0.934024056830849
CHRW,82.2,83.5,83.62,82.06,1517322,-1.07,2020-06-10,"C.H. Robinson Worldwide, Inc.",Transportation and Warehousing,0,0,0,0,1,0,0,0,2020-06-10 - 2020-06-16,11,-0.9090074564797448,-0.9090074564797448
CHRW,78.77,81.5,81.87,78.03,1677968,-4.17,2020-06-11,"C.H. Robinson Worldwide, Inc.",Transportation and Warehousing,0,0,0,0,1,0,0,0,2020-06-10 - 2020-06-16,11,-0.8945976722240089,-0.8945976722240089
CHRW,77.73,80.31,80.58,76.94,1323111,-1.32,2020-06-12,"C.H. Robinson Worldwide, Inc.",Transportation and Warehousing,0,0,0,0,1,0,0,0,2020-06-10 - 2020-06-16,11,-0.9264279873992245,-0.9264279873992245
CHRW,78.13,76.27,78.39,75.64,1391327,0.51,2020-06-15,"C.H. Robinson Worldwide, Inc.",Transportation and Warehousing,0,0,0,0,1,0,0,0,2020-06-10 - 2020-06-16,11,-0.9203090809665135,-0.9203090809665135
CHRW,78.09,80.0,80.54,77.71,1456443,-0.05,2020-06-16,"C.H. Robinson Worldwide, Inc.",Transportation and Warehousing,0,0,0,0,1,0,0,0,2020-06-10 - 2020-06-16,11,-0.9144682414087498,-0.9144682414087498
CHRW,78.64,78.65,79.47,78.18,1189691,0.7,2020-06-17,"C.H. Robinson Worldwide, Inc.",Transportation and Warehousing,0,0,0,0,1,0,0,0,2020-06-17 - 2020-06-23,12,-0.938395626900988,-0.938395626900988
CHRW,77.86,78.27,78.86,77.05,1770738,-0.99,2020-06-18,"C.H. Robinson Worldwide, Inc.",Transportation and Warehousing,0,0,0,0,1,0,0,0,2020-06-17 - 2020-06-23,12,-0.8862762967437315,-0.8862762967437315
CHRW,77.75,78.82,78.82,77.17,3577889,-0.14,2020-06-19,"C.H. Robinson Worldwide, Inc.",Transportation and Warehousing,0,0,0,0,1,0,0,0,2020-06-17 - 2020-06-23,12,-0.7241766737992604,-0.7241766737992604
CHRW,77.04,77.22,77.31,75.58,1277267,-0.91,2020-06-22,"C.H. Robinson Worldwide, Inc.",Transportation and Warehousing,0,0,0,0,1,0,0,0,2020-06-17 - 2020-06-23,12,-0.9305401479847353,-0.9305401479847353
CHRW,77.31,78.0,78.0,77.0,1819094,0.35,2020-06-23,"C.H. Robinson Worldwide, Inc.",Transportation and Warehousing,0,0,0,0,1,0,0,0,2020-06-17 - 2020-06-23,12,-0.8819388122905216,-0.8819388122905216
CHRW,78.54,77.0,79.11,76.63,1318094,1.59,2020-06-24,"C.H. Robinson Worldwide, Inc.",Transportation and Warehousing,0,0,0,0,1,0,0,0,2020-06-24 - 2020-06-30,13,-0.9268780072416796,-0.9268780072416796
CHRW,77.32,78.54,78.6,76.44,1238483,-1.55,2020-06-25,"C.H. Robinson Worldwide, Inc.",Transportation and Warehousing,0,0,0,0,1,0,0,0,2020-06-24 - 2020-06-30,13,-0.9340190336873015,-0.9340190336873015
CHRW,76.66,77.12,77.78,75.95,3362182,-0.85,2020-06-26,"C.H. Robinson Worldwide, Inc.",Transportation and Warehousing,0,0,0,0,1,0,0,0,2020-06-24 - 2020-06-30,13,-0.7435253742490198,-0.7435253742490198
CHRW,77.76,77.21,77.99,76.83,1753365,1.43,2020-06-29,"C.H. Robinson Worldwide, Inc.",Transportation and Warehousing,0,0,0,0,1,0,0,0,2020-06-24 - 2020-06-30,13,-0.8878346373303313,-0.8878346373303313
CHRW,79.06,77.79,79.4,77.54,1647872,1.67,2020-06-30,"C.H. Robinson Worldwide, Inc.",Transportation and Warehousing,0,0,0,0,1,0,0,0,2020-06-24 - 2020-06-30,13,-0.8972972530847874,-0.8972972530847874
CSCO,38.33,38.17,38.86,37.87,26790667,0.0,2020-04-01,"Cisco Systems, Inc.",Manufacturing,0,0,0,0,0,1,0,0,2020-04-01 - 2020-04-07,1,1.3579861124281847,1.3579861124281847
CSCO,39.8,37.84,39.94,37.47,28180489,3.84,2020-04-02,"Cisco Systems, Inc.",Manufacturing,0,0,0,0,0,1,0,0,2020-04-01 - 2020-04-07,1,1.4826517447743088,1.4826517447743088
CSCO,39.06,39.82,40.29,38.54,21235157,-1.86,2020-04-03,"Cisco Systems, Inc.",Manufacturing,0,0,0,0,0,1,0,0,2020-04-01 - 2020-04-07,1,0.8596624658351559,0.8596624658351559
CSCO,41.43,40.46,41.68,39.78,31641428,6.07,2020-04-06,"Cisco Systems, Inc.",Manufacturing,0,0,0,0,0,1,0,0,2020-04-01 - 2020-04-07,1,1.7930944841656573,1.7930944841656573
CSCO,40.64,42.66,42.74,40.59,30366068,-1.91,2020-04-07,"Cisco Systems, Inc.",Manufacturing,0,0,0,0,0,1,0,0,2020-04-01 - 2020-04-07,1,1.6786959778325061,1.6786959778325061
CSCO,41.74,41.17,42.2,40.86,22683517,2.71,2020-04-08,"Cisco Systems, Inc.",Manufacturing,0,0,0,0,0,1,0,0,2020-04-08 - 2020-04-14,2,0.989578897770204,0.989578897770204
CSCO,41.2,42.09,42.2,40.85,27650195,-1.29,2020-04-09,"Cisco Systems, Inc.",Manufacturing,0,0,0,0,0,1,0,0,2020-04-08 - 2020-04-14,2,1.435084907553891,1.435084907553891
CSCO,41.22,41.04,41.46,40.53,19591971,0.05,2020-04-13,"Cisco Systems, Inc.",Manufacturing,0,0,0,0,0,1,0,0,2020-04-08 - 2020-04-14,2,0.7122703381005983,0.7122703381005983
CSCO,42.78,41.91,42.82,41.53,22882368,3.78,2020-04-14,"Cisco Systems, Inc.",Manufacturing,0,0,0,0,0,1,0,0,2020-04-08 - 2020-04-14,2,1.0074156320121854,1.0074156320121854
CSCO,41.52,42.2,42.37,41.23,18428791,-2.95,2020-04-15,"Cisco Systems, Inc.",Manufacturing,0,0,0,0,0,1,0,0,2020-04-15 - 2020-04-21,3,0.6079342646808619,0.6079342646808619
CSCO,41.5,41.76,41.79,40.68,26177970,-0.05,2020-04-16,"Cisco Systems, Inc.",Manufacturing,0,0,0,0,0,1,0,0,2020-04-15 - 2020-04-21,3,1.3030278091767085,1.3030278091767085
CSCO,42.48,42.25,42.64,41.74,30701461,2.36,2020-04-17,"Cisco Systems, Inc.",Manufacturing,0,0,0,0,0,1,0,0,2020-04-15 - 2020-04-21,3,1.7087803918290205,1.7087803918290205
CSCO,42.54,41.92,43.29,41.79,23438799,0.14,2020-04-20,"Cisco Systems, Inc.",Manufacturing,0,0,0,0,0,1,0,0,2020-04-15 - 2020-04-21,3,1.0573269317843765,1.0573269317843765
CSCO,40.55,41.83,41.99,40.41,31661042,-4.68,2020-04-21,"Cisco Systems, Inc.",Manufacturing,0,0,0,0,0,1,0,0,2020-04-15 - 2020-04-21,3,1.7948538401931464,1.7948538401931464
CSCO,41.76,41.27,42.09,41.11,18337406,2.98,2020-04-22,"Cisco Systems, Inc.",Manufacturing,0,0,0,0,0,1,0,0,2020-04-22 - 2020-04-28,4,0.5997371223043917,0.5997371223043917
CSCO,41.62,41.89,42.55,41.53,16100169,-0.34,2020-04-23,"Cisco Systems, Inc.",Manufacturing,0,0,0,0,0,1,0,0,2020-04-22 - 2020-04-28,4,0.3990592187216697,0.3990592187216697
CSCO,42.52,41.84,42.66,41.65,14641718,2.16,2020-04-24,"Cisco Systems, Inc.",Manufacturing,0,0,0,0,0,1,0,0,2020-04-22 - 2020-04-28,4,0.2682376342591722,0.2682376342591722
CSCO,43.06,42.7,43.22,42.58,17937887,1.27,2020-04-27,"Cisco Systems, Inc.",Manufacturing,0,0,0,0,0,1,0,0,2020-04-22 - 2020-04-28,4,0.5639006707521129,0.5639006707521129
CSCO,42.49,43.5,43.62,42.41,16427731,-1.32,2020-04-28,"Cisco Systems, Inc.",Manufacturing,0,0,0,0,0,1,0,0,2020-04-22 - 2020-04-28,4,0.4284411999124705,0.4284411999124705
CSCO,43.34,43.35,43.48,42.93,17430133,2.0,2020-04-29,"Cisco Systems, Inc.",Manufacturing,0,0,0,0,0,1,0,0,2020-04-29 - 2020-05-05,5,0.5183556488095376,0.5183556488095376
CSCO,42.38,43.17,43.17,42.17,26679921,-2.22,2020-04-30,"Cisco Systems, Inc.",Manufacturing,0,0,0,0,0,1,0,0,2020-04-29 - 2020-05-05,5,1.3480523078691808,1.3480523078691808
CSCO,40.92,41.72,41.81,40.76,22095255,-3.45,2020-05-01,"Cisco Systems, Inc.",Manufacturing,0,0,0,0,0,1,0,0,2020-04-29 - 2020-05-05,5,0.9368123893862558,0.9368123893862558
CSCO,41.35,40.95,41.41,40.49,15997715,1.05,2020-05-04,"Cisco Systems, Inc.",Manufacturing,0,0,0,0,0,1,0,0,2020-04-29 - 2020-05-05,5,0.38986919820365384,0.38986919820365384
CSCO,41.46,41.61,41.92,41.39,15060218,0.27,2020-05-05,"Cisco Systems, Inc.",Manufacturing,0,0,0,0,0,1,0,0,2020-04-29 - 2020-05-05,5,0.30577666237705564,0.30577666237705564
CSCO,41.15,41.56,41.69,40.97,16040349,-0.75,2020-05-06,"Cisco Systems, Inc.",Manufacturing,0,0,0,0,0,1,0,0,2020-05-06 - 2020-05-12,6,0.3936934250251063,0.3936934250251063
CSCO,41.37,41.59,41.76,41.22,20173635,0.53,2020-05-07,"Cisco Systems, Inc.",Manufacturing,0,0,0,0,0,1,0,0,2020-05-06 - 2020-05-12,6,0.7644450125358684,0.7644450125358684
CSCO,42.99,42.02,43.02,41.7,21962827,3.92,2020-05-08,"Cisco Systems, Inc.",Manufacturing,0,0,0,0,0,1,0,0,2020-05-06 - 2020-05-12,6,0.9249337312844754,0.9249337312844754
CSCO,43.32,42.78,43.65,42.6,26182685,0.77,2020-05-11,"Cisco Systems, Inc.",Manufacturing,0,0,0,0,0,1,0,0,2020-05-06 - 2020-05-12,6,1.3034507399236042,1.3034507399236042
CSCO,43.22,43.94,44.3,43.19,25817074,-0.23,2020-05-12,"Cisco Systems, Inc.",Manufacturing,0,0,0,0,0,1,0,0,2020-05-06 - 2020-05-12,6,1.270655801789297,1.270655801789297
CSCO,41.95,43.41,43.57,41.31,36986702,-2.94,2020-05-13,"Cisco Systems, Inc.",Manufacturing,0,0,0,0,0,1,0,0,2020-05-13 - 2020-05-19,7,2.272560173493713,2.272560173493713
CSCO,43.85,43.43,44.58,43.26,50417743,4.53,2020-05-14,"Cisco Systems, Inc.",Manufacturing,0,0,0,0,0,1,0,0,2020-05-13 - 2020-05-19,7,3.4773110116094714,3.4773110116094714
CSCO,44.27,42.93,44.38,42.85,30573032,0.96,2020-05-15,"Cisco Systems, Inc.",Manufacturing,0,0,0,0,0,1,0,0,2020-05-13 - 2020-05-19,7,1.6972604399959221,1.6972604399959221
CSCO,45.06,45.21,45.3,44.33,26980080,1.78,2020-05-18,"Cisco Systems, Inc.",Manufacturing,0,0,0,0,0,1,0,0,2020-05-13 - 2020-05-19,7,1.3749762675844395,1.3749762675844395
CSCO,44.6,44.83,44.98,44.41,24345423,-1.01,2020-05-19,"Cisco Systems, Inc.",Manufacturing,0,0,0,0,0,1,0,0,2020-05-13 - 2020-05-19,7,1.1386501906334756,1.1386501906334756
CSCO,45.44,45.05,45.82,45.03,20184456,1.87,2020-05-20,"Cisco Systems, Inc.",Manufacturing,0,0,0,0,0,1,0,0,2020-05-20 - 2020-05-26,8,0.7654156453274182,0.7654156453274182
CSCO,44.64,45.45,45.66,44.56,18674890,-1.76,2020-05-21,"Cisco Systems, Inc.",Manufacturing,0,0,0,0,0,1,0,0,2020-05-20 - 2020-05-26,8,0.6300090968930077,0.6300090968930077
CSCO,44.9,44.67,44.95,44.12,12592805,0.58,2020-05-22,"Cisco Systems, Inc.",Manufacturing,0,0,0,0,0,1,0,0,2020-05-20 - 2020-05-26,8,0.08445220363050582,0.08445220363050582
CSCO,44.84,45.78,45.8,44.68,21776880,-0.13,2020-05-26,"Cisco Systems, Inc.",Manufacturing,0,0,0,0,0,1,0,0,2020-05-20 - 2020-05-26,8,0.90825447283421,0.90825447283421
CSCO,45.96,45.04,45.98,44.8,22157156,2.5,2020-05-27,"Cisco Systems, Inc.",Manufacturing,0,0,0,0,0,1,0,0,2020-05-27 - 2020-06-02,9,0.9423648466850015,0.9423648466850015
CSCO,45.6,45.9,46.46,45.37,20027748,-0.79,2020-05-28,"Cisco Systems, Inc.",Manufacturing,0,0,0,0,0,1,0,0,2020-05-27 - 2020-06-02,9,0.7513590957018572,0.7513590957018572
CSCO,47.82,46.04,47.82,45.41,43570367,4.88,2020-05-29,"Cisco Systems, Inc.",Manufacturing,0,0,0,0,0,1,0,0,2020-05-27 - 2020-06-02,9,2.863108287122685,2.863108287122685
CSCO,46.3,47.15,47.28,46.23,18730622,-3.18,2020-06-01,"Cisco Systems, Inc.",Manufacturing,0,0,0,0,0,1,0,0,2020-05-27 - 2020-06-02,9,0.6350082011106083,0.6350082011106083
CSCO,46.89,46.4,46.9,45.88,17285945,1.27,2020-06-02,"Cisco Systems, Inc.",Manufacturing,0,0,0,0,0,1,0,0,2020-05-27 - 2020-06-02,9,0.505422130562796,0.505422130562796
CSCO,46.94,46.98,47.2,46.54,17491951,0.11,2020-06-03,"Cisco Systems, Inc.",Manufacturing,0,0,0,0,0,1,0,0,2020-06-03 - 2020-06-09,10,0.5239006610919541,0.5239006610919541
CSCO,46.86,46.77,47.25,46.53,14100662,-0.17,2020-06-04,"Cisco Systems, Inc.",Manufacturing,0,0,0,0,0,1,0,0,2020-06-03 - 2020-06-09,10,0.21970545648772768,0.21970545648772768
CSCO,47.83,47.27,48.29,47.2,22591054,2.07,2020-06-05,"Cisco Systems, Inc.",Manufacturing,0,0,0,0,0,1,0,0,2020-06-03 - 2020-06-09,10,0.9812850598804457,0.9812850598804457
CSCO,48.13,47.46,48.16,47.12,17820919,0.63,2020-06-08,"Cisco Systems, Inc.",Manufacturing,0,0,0,0,0,1,0,0,2020-06-03 - 2020-06-09,10,0.5534087590653923,0.5534087590653923
CSCO,48.05,48.02,48.24,47.49,18597267,-0.17,2020-06-09,"Cisco Systems, Inc.",Manufacturing,0,0,0,0,0,1,0,0,2020-06-03 - 2020-06-09,10,0.6230463920433196,0.6230463920433196
CSCO,47.42,47.66,47.83,47.12,18462377,-1.31,2020-06-10,"Cisco Systems, Inc.",Manufacturing,0,0,0,0,0,1,0,0,2020-06-10 - 2020-06-16,11,0.6109468950234359,0.6109468950234359
CSCO,43.67,46.99,47.0,43.64,35582020,-7.91,2020-06-11,"Cisco Systems, Inc.",Manufacturing,0,0,0,0,0,1,0,0,2020-06-10 - 2020-06-16,11,2.14656161412768,2.14656161412768
CSCO,45.07,44.96,45.86,44.11,26125553,3.21,2020-06-12,"Cisco Systems, Inc.",Manufacturing,0,0,0,0,0,1,0,0,2020-06-10 - 2020-06-16,11,1.2983260571173174,1.2983260571173174
CSCO,45.35,44.12,45.76,43.93,21300098,0.62,2020-06-15,"Cisco Systems, Inc.",Manufacturing,0,0,0,0,0,1,0,0,2020-06-10 - 2020-06-16,11,0.8654876080693339,0.8654876080693339
CSCO,46.48,47.41,47.49,45.91,28074579,2.49,2020-06-16,"Cisco Systems, Inc.",Manufacturing,0,0,0,0,0,1,0,0,2020-06-10 - 2020-06-16,11,1.4731517245402228,1.4731517245402228
